video_id,channel_name,komentar,label,cleaned,stemmed,tokens,token_count,char_count
pBcSMYRU2Ug,Sebastian Tedy,udah 5×jp diGa ru da-Ho ki tapi gapernah modal gede🤭,-1,udah sxjp diga ru da ho ki tapi gapernah modal gede,udah sxjp diga ru da ho ki tapi gapernah modal gede,"['udah', 'sxjp', 'diga', 'ru', 'da', 'ho', 'ki', 'tapi', 'gapernah', 'modal', 'gede']",11,52
pBcSMYRU2Ug,Sebastian Tedy,"Gasskuyy dari bang toing katanya,Ga ruda-Ho ki-Badai petir🔥🔥",-1,gasskuyy dari bang toing katanya ga ruda ho ki badai petir,gasskuyy dari bang toing kata ga ruda ho ki badai petir,"['gasskuyy', 'dari', 'bang', 'toing', 'katanya', 'ga', 'ruda', 'ho', 'ki', 'badai', 'petir']",11,60
pBcSMYRU2Ug,Sebastian Tedy,Cuman mo bilang makasih udh ngasih tauGa ru da Ho ki gua jp😽🔥,-1,cuman mo bilang makasih udh ngasih tauga ru da ho ki gua jp,cuman mo bilang makasih udh ngasih tauga ru da ho ki gua jp,"['cuman', 'mo', 'bilang', 'makasih', 'udh', 'ngasih', 'tauga', 'ru', 'da', 'ho', 'ki', 'gua', 'jp']",13,61
pBcSMYRU2Ug,Sebastian Tedy,"Selalu happy bang Salim,Ga ruda Hoki-Gookil🤗🔥",-1,selalu happy bang salim ga ruda hoki gookil,selalu happy bang salim ga ruda hoki gookil,"['selalu', 'happy', 'bang', 'salim', 'ga', 'ruda', 'hoki', 'gookil']",8,45
pBcSMYRU2Ug,Sebastian Tedy,Ada SS😮,-1,ada ss,ada ss,"['ada', 'ss']",2,7
pBcSMYRU2Ug,Sebastian Tedy,Di Indonesia aja sate GK Segede itu,-1,di indonesia aja sate gk segede itu,di indonesia aja sate gk gede itu,"['di', 'indonesia', 'aja', 'sate', 'gk', 'segede', 'itu']",7,35
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=366"">6:06</a> 😂😂😂",-1,a href,a href,"['a', 'href']",2,76
pBcSMYRU2Ug,Sebastian Tedy,"maap bas telat 1 jam,tapi aku udah subscribe and like",-1,maap bas telat i jam tapi aku udah subscribe and like,maap bas telat i jam tapi aku udah subscribe and like,"['maap', 'bas', 'telat', 'i', 'jam', 'tapi', 'aku', 'udah', 'subscribe', 'and', 'like']",11,53
pBcSMYRU2Ug,Sebastian Tedy,Seriously??? Ada warung ss di sana?? Itu tempat makan penyelamat anak kos😂,-1,seriously ada warung ss di sana itu tempat makan penyelamat anak kos,seriously ada warung ss di sana itu tempat makan selamat anak kos,"['seriously', 'ada', 'warung', 'ss', 'di', 'sana', 'itu', 'tempat', 'makan', 'penyelamat', 'anak', 'kos']",12,74
pBcSMYRU2Ug,Sebastian Tedy,𝐓𝐨𝐭𝐚𝐥 𝐧𝐲𝐚 2.611.000 bas😌𝐰𝐤𝐰𝐤𝐰,-1,total nya 2 6ii ooo baswkwkw,total nya 2 6ii ooo baswkwkw,"['total', 'nya', '2', '6ii', 'ooo', 'baswkwkw']",6,29
pBcSMYRU2Ug,Sebastian Tedy,"Geloo ada ss di Australia,gw sering makan di ss pas puasa,enak banget co menunya apalagi bebeknya behh",-1,geloo ada ss di australia gw sering makan di ss pas puasa enak banget co menunya apalagi bebeknya behh,geloo ada ss di australia gw sering makan di ss pas puasa enak banget co menu apalagi bebek behh,"['geloo', 'ada', 'ss', 'di', 'australia', 'gw', 'sering', 'makan', 'di', 'ss', 'pas', 'puasa', 'enak', 'banget', 'co', 'menunya', 'apalagi', 'bebeknya', 'behh']",19,102
pBcSMYRU2Ug,Sebastian Tedy,Kasian dompet  mu hahaha😂😂😂😂😂,-1,kasian dompet mu hahaha,kasi dompet mu hahaha,"['kasian', 'dompet', 'mu', 'hahaha']",4,29
pBcSMYRU2Ug,Sebastian Tedy,Mahal-,-1,mahal,mahal,['mahal'],1,6
pBcSMYRU2Ug,Sebastian Tedy,Jadi terkenal pas makan,-1,jadi terkenal pas makan,jadi kenal pas makan,"['jadi', 'terkenal', 'pas', 'makan']",4,23
pBcSMYRU2Ug,Sebastian Tedy,nathan aseli indo apa india cuk iso bahasa indo,-1,nathan aseli indo apa india cuk iso bahasa indo,nathan aseli indo apa india cuk iso bahasa indo,"['nathan', 'aseli', 'indo', 'apa', 'india', 'cuk', 'iso', 'bahasa', 'indo']",9,47
pBcSMYRU2Ug,Sebastian Tedy,Bang ketemu Kimberly dan briella ngak,-1,bang ketemu kimberly dan briella ngak,bang ketemu kimberly dan briella ngak,"['bang', 'ketemu', 'kimberly', 'dan', 'briella', 'ngak']",6,37
pBcSMYRU2Ug,Sebastian Tedy,Semangat Bang Sebastian Tedy Konten Nya 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,-1,semangat bang sebastian tedy konten nya,semangat bang sebastian tedy konten nya,"['semangat', 'bang', 'sebastian', 'tedy', 'konten', 'nya']",6,54
pBcSMYRU2Ug,Sebastian Tedy,Semangat Bang Sebastian Tedy Konten Nya 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,-1,semangat bang sebastian tedy konten nya,semangat bang sebastian tedy konten nya,"['semangat', 'bang', 'sebastian', 'tedy', 'konten', 'nya']",6,55
pBcSMYRU2Ug,Sebastian Tedy,Ga semua orang indo doyan makan Pete bro... Masih banyak makanan lain yg enak²,-1,ga semua orang indo doyan makan pete bro masih banyak makanan lain yg enak2,ga semua orang indo doyan makan pete bro masih banyak makan lain yg enak2,"['ga', 'semua', 'orang', 'indo', 'doyan', 'makan', 'pete', 'bro', 'masih', 'banyak', 'makanan', 'lain', 'yg', 'enak2']",14,78
pBcSMYRU2Ug,Sebastian Tedy,Aku jual cendol😅,-1,aku jual cendol,aku jual cendol,"['aku', 'jual', 'cendol']",3,16
pBcSMYRU2Ug,Sebastian Tedy,Yah tuhan bass,-1,yah tuhan bass,yah tuhan bass,"['yah', 'tuhan', 'bass']",3,14
pBcSMYRU2Ug,Sebastian Tedy,ANJAAAAYYY GERCEP,-1,anjaaaayyy gercep,anjaaaayyy gercep,"['anjaaaayyy', 'gercep']",2,17
pBcSMYRU2Ug,Sebastian Tedy,kak sebastiantedy <br>menyukai komentar anda<br>misalnyaa🤭,-1,kak sebastiantedy br menyukai komentar anda br misalnyaa,kak sebastiantedy br suka komentar anda br misalnyaa,"['kak', 'sebastiantedy', 'br', 'menyukai', 'komentar', 'anda', 'br', 'misalnyaa']",8,58
pBcSMYRU2Ug,Sebastian Tedy,Berat sudh berapa naik bang?,-1,berat sudh berapa naik bang,berat sudh berapa naik bang,"['berat', 'sudh', 'berapa', 'naik', 'bang']",5,28
pBcSMYRU2Ug,Sebastian Tedy,Total nya sama kayak gaji ibuku 1 bulan,-1,total nya sama kayak gaji ibuku i bulan,total nya sama kayak gaji ibu i bulan,"['total', 'nya', 'sama', 'kayak', 'gaji', 'ibuku', 'i', 'bulan']",8,39
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=37"">0:37</a> Kopi Rp 80.000?<br><br>Kaya kenal",-1,a href kopi rp 8o ooo br br kaya kenal,a href kopi rp 8o ooo br br kaya kenal,"['a', 'href', 'kopi', 'rp', '8o', 'ooo', 'br', 'br', 'kaya', 'kenal']",10,105
pBcSMYRU2Ug,Sebastian Tedy,Orang ke 3000,-1,orang ke eooo,orang ke eooo,"['orang', 'ke', 'eooo']",3,13
pBcSMYRU2Ug,Sebastian Tedy,Waduh Rungkad nih 😅,-1,waduh rungkad nih,waduh rungkad nih,"['waduh', 'rungkad', 'nih']",3,19
pBcSMYRU2Ug,Sebastian Tedy,BG GW KE 11.787,-1,bg gw ke ii t8t,bg gw ke ii t8t,"['bg', 'gw', 'ke', 'ii', 't8t']",5,15
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1443"">24:03</a> mau dong",-1,a href mau dong,a href mau dong,"['a', 'href', 'mau', 'dong']",4,83
pBcSMYRU2Ug,Sebastian Tedy,Apakah diabetes bg 😏😏😏,-1,apakah diabetes bg,apakah diabetes bg,"['apakah', 'diabetes', 'bg']",3,22
pBcSMYRU2Ug,Sebastian Tedy,Hai bas sapa plis kita sekota btw🤭🗿,-1,hai bas sapa plis kita sekota btw,hai bas sapa plis kita kota btw,"['hai', 'bas', 'sapa', 'plis', 'kita', 'sekota', 'btw']",7,35
pBcSMYRU2Ug,Sebastian Tedy,Uwaw,-1,uwaw,uwaw,['uwaw'],1,4
pBcSMYRU2Ug,Sebastian Tedy,Bang 2juta Malaysia 😂😂😂❤❤ Indonesia baik,-1,bang 2juta malaysia indonesia baik,bang 2juta malaysia indonesia baik,"['bang', '2juta', 'malaysia', 'indonesia', 'baik']",5,40
pBcSMYRU2Ug,Sebastian Tedy,Makanya kalau ke aus bawa uang 5000 dollar aus ke indo lumayan 😂😂,-1,makanya kalau ke aus bawa uang sooo dollar aus ke indo lumayan,makanya kalau ke aus bawa uang sooo dollar aus ke indo lumayan,"['makanya', 'kalau', 'ke', 'aus', 'bawa', 'uang', 'sooo', 'dollar', 'aus', 'ke', 'indo', 'lumayan']",12,65
pBcSMYRU2Ug,Sebastian Tedy,akhirnya video baruuu,-1,akhirnya video baruuu,akhir video baruuu,"['akhirnya', 'video', 'baruuu']",3,21
pBcSMYRU2Ug,Sebastian Tedy,Gercep,-1,gercep,gercep,['gercep'],1,6
pBcSMYRU2Ug,Sebastian Tedy,"<a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=1438"">23:58</a> totalya gw perjelas klo males klik Rp 2.611.00",-1,a href totalya gw perjelas klo males klik rp 2 6ii oo,a href totalya gw jelas klo males klik rp 2 6ii oo,"['a', 'href', 'totalya', 'gw', 'perjelas', 'klo', 'males', 'klik', 'rp', '2', '6ii', 'oo']",12,121
pBcSMYRU2Ug,Sebastian Tedy,absen dulu siapa saja yang nonton jarang komen bilang hadir 😊😊,-1,absen dulu siapa saja yang nonton jarang komen bilang hadir,absen dulu siapa saja yang nonton jarang komen bilang hadir,"['absen', 'dulu', 'siapa', 'saja', 'yang', 'nonton', 'jarang', 'komen', 'bilang', 'hadir']",10,62
pBcSMYRU2Ug,Sebastian Tedy,Sebelum rame,-1,sebelum rame,belum rame,"['sebelum', 'rame']",2,12
pBcSMYRU2Ug,Sebastian Tedy,Cobain Restorannya chef Arnold bang di Australia,-1,cobain restorannya chef arnold bang di australia,cobain restoran chef arnold bang di australia,"['cobain', 'restorannya', 'chef', 'arnold', 'bang', 'di', 'australia']",7,48
pBcSMYRU2Ug,Sebastian Tedy,24 jam makan-makanan warteg,-1,2a jam makan makanan warteg,2a jam makan makan warteg,"['2a', 'jam', 'makan', 'makanan', 'warteg']",5,27
pBcSMYRU2Ug,Sebastian Tedy,kapan konten camping nyaa 😞🥺,-1,kapan konten camping nyaa,kapan konten camping nyaa,"['kapan', 'konten', 'camping', 'nyaa']",4,28
pBcSMYRU2Ug,Sebastian Tedy,Tapi pecenongan gapernah salah sih,-1,tapi pecenongan gapernah salah sih,tapi pecenongan gapernah salah sih,"['tapi', 'pecenongan', 'gapernah', 'salah', 'sih']",5,34
pBcSMYRU2Ug,Sebastian Tedy,Sebelum ribuannnn,-1,sebelum ribuannnn,belum ribuannnn,"['sebelum', 'ribuannnn']",2,17
pBcSMYRU2Ug,Sebastian Tedy,Absen ko,-1,absen ko,absen ko,"['absen', 'ko']",2,8
pBcSMYRU2Ug,Sebastian Tedy,Begini kalo komentar yang oertama cowok,-1,begini kalo komentar yang oertama cowok,begini kalo komentar yang oertama cowok,"['begini', 'kalo', 'komentar', 'yang', 'oertama', 'cowok']",6,39
pBcSMYRU2Ug,Sebastian Tedy,Halo kak 😅,-1,halo kak,halo kak,"['halo', 'kak']",2,10
pBcSMYRU2Ug,Sebastian Tedy,👄👁🦵👩‍🎓,-1,,,[],0,6
pBcSMYRU2Ug,Sebastian Tedy,Orang ke 3628,-1,orang ke e628,orang ke e628,"['orang', 'ke', 'e628']",3,13
pBcSMYRU2Ug,Sebastian Tedy,😅😅,-1,,,[],0,2
pBcSMYRU2Ug,Sebastian Tedy,halo bang😁,-1,halo bang,halo bang,"['halo', 'bang']",2,10
pBcSMYRU2Ug,Sebastian Tedy,Sapa bg,-1,sapa bg,sapa bg,"['sapa', 'bg']",2,7
pBcSMYRU2Ug,Sebastian Tedy,P,-1,p,p,['p'],1,1
pBcSMYRU2Ug,Sebastian Tedy,sapa aku bg,-1,sapa aku bg,sapa aku bg,"['sapa', 'aku', 'bg']",3,11
pBcSMYRU2Ug,Sebastian Tedy,bukan penonton pertama karna emang bukan,-1,bukan penonton pertama karna emang bukan,bukan tonton pertama karna emang bukan,"['bukan', 'penonton', 'pertama', 'karna', 'emang', 'bukan']",6,40
pBcSMYRU2Ug,Sebastian Tedy,HALO BANG,-1,halo bang,halo bang,"['halo', 'bang']",2,9
pBcSMYRU2Ug,Sebastian Tedy,Dompetku udah ngambek seminggu 💀,-1,dompetku udah ngambek seminggu,dompet udah ngambek minggu,"['dompetku', 'udah', 'ngambek', 'seminggu']",4,32
pBcSMYRU2Ug,Sebastian Tedy,P ydh,-1,p ydh,p ydh,"['p', 'ydh']",2,5
pBcSMYRU2Ug,Sebastian Tedy,11 menit,-1,ii menit,ii menit,"['ii', 'menit']",2,8
pBcSMYRU2Ug,Sebastian Tedy,gercep basstiee,-1,gercep basstiee,gercep basstiee,"['gercep', 'basstiee']",2,15
pBcSMYRU2Ug,Sebastian Tedy,8 menit yg lalu 🤭,-1,8 menit yg lalu,8 menit yg lalu,"['8', 'menit', 'yg', 'lalu']",4,17
pBcSMYRU2Ug,Sebastian Tedy,gerceppp,-1,gerceppp,gerceppp,['gerceppp'],1,8
pBcSMYRU2Ug,Sebastian Tedy,Penonton ke <br>1.238,-1,penonton ke br i 2e8,tonton ke br i 2e8,"['penonton', 'ke', 'br', 'i', '2e8']",5,21
pBcSMYRU2Ug,Sebastian Tedy,Gercep NII bass,-1,gercep nii bass,gercep nii bass,"['gercep', 'nii', 'bass']",3,15
pBcSMYRU2Ug,Sebastian Tedy,Bas coba beli matcha yang ada di Australia,-1,bas coba beli matcha yang ada di australia,bas coba beli matcha yang ada di australia,"['bas', 'coba', 'beli', 'matcha', 'yang', 'ada', 'di', 'australia']",8,42
pBcSMYRU2Ug,Sebastian Tedy,ke 61 bas❤,-1,ke 6i bas,ke 6i bas,"['ke', '6i', 'bas']",3,10
pBcSMYRU2Ug,Sebastian Tedy,6 menit yang lalu,-1,6 menit yang lalu,6 menit yang lalu,"['6', 'menit', 'yang', 'lalu']",4,17
pBcSMYRU2Ug,Sebastian Tedy,Grecep,-1,grecep,grecep,['grecep'],1,6
pBcSMYRU2Ug,Sebastian Tedy,Sebelum 1.000 views👏🏼👏🏼👏🏼,-1,sebelum i ooo views,belum i ooo views,"['sebelum', 'i', 'ooo', 'views']",4,25
pBcSMYRU2Ug,Sebastian Tedy,Sebelum ribuan,-1,sebelum ribuan,belum ribu,"['sebelum', 'ribuan']",2,14
pBcSMYRU2Ug,Sebastian Tedy,Gercep,-1,gercep,gercep,['gercep'],1,6
pBcSMYRU2Ug,Sebastian Tedy,Apakah Sebastian akan memulai arc hidup di Australia 🗿,-1,apakah sebastian akan memulai arc hidup di australia,apakah sebastian akan mulai arc hidup di australia,"['apakah', 'sebastian', 'akan', 'memulai', 'arc', 'hidup', 'di', 'australia']",8,54
pBcSMYRU2Ug,Sebastian Tedy,Yooo,-1,yooo,yooo,['yooo'],1,4
pBcSMYRU2Ug,Sebastian Tedy,hai,-1,hai,hai,['hai'],1,3
pBcSMYRU2Ug,Sebastian Tedy,Absen sebelum ribuan,-1,absen sebelum ribuan,absen belum ribu,"['absen', 'sebelum', 'ribuan']",3,20
pBcSMYRU2Ug,Sebastian Tedy,gercepp,-1,gercepp,gercepp,['gercepp'],1,7
pBcSMYRU2Ug,Sebastian Tedy,Mueheheh hadir!!!,-1,mueheheh hadir,mueheheh hadir,"['mueheheh', 'hadir']",2,17
pBcSMYRU2Ug,Sebastian Tedy,Bokek rek🫵😭<br><br>Sama rek pas ke Singapore mahal banget makanan indonya,-1,bokek rek br br sama rek pas ke singapore mahal banget makanan indonya,bokek rek br br sama rek pas ke singapore mahal banget makan indonya,"['bokek', 'rek', 'br', 'br', 'sama', 'rek', 'pas', 'ke', 'singapore', 'mahal', 'banget', 'makanan', 'indonya']",13,73
pBcSMYRU2Ug,Sebastian Tedy,1000 orang gercep,-1,iooo orang gercep,iooo orang gercep,"['iooo', 'orang', 'gercep']",3,17
pBcSMYRU2Ug,Sebastian Tedy,gercep koh,-1,gercep koh,gercep koh,"['gercep', 'koh']",2,10
pBcSMYRU2Ug,Sebastian Tedy,Ke30,-1,keeo,keeo,['keeo'],1,4
pBcSMYRU2Ug,Sebastian Tedy,gercepp,-1,gercepp,gercepp,['gercepp'],1,7
pBcSMYRU2Ug,Sebastian Tedy,Halo bg sapa,-1,halo bg sapa,halo bg sapa,"['halo', 'bg', 'sapa']",3,12
pBcSMYRU2Ug,Sebastian Tedy,Halo bang sebas🎉,-1,halo bang sebas,halo bang bas,"['halo', 'bang', 'sebas']",3,16
pBcSMYRU2Ug,Sebastian Tedy,Absen,-1,absen,absen,['absen'],1,5
pBcSMYRU2Ug,Sebastian Tedy,Dirr,-1,dirr,dirr,['dirr'],1,4
pBcSMYRU2Ug,Sebastian Tedy,Hai ko,-1,hai ko,hai ko,"['hai', 'ko']",2,6
pBcSMYRU2Ug,Sebastian Tedy,heyy heyyy,-1,heyy heyyy,heyy heyyy,"['heyy', 'heyyy']",2,10
pBcSMYRU2Ug,Sebastian Tedy,Absen,-1,absen,absen,['absen'],1,5
pBcSMYRU2Ug,Sebastian Tedy,Akhirnya,-1,akhirnya,akhir,['akhirnya'],1,8
pBcSMYRU2Ug,Sebastian Tedy,Gw gktau knp gw komen,-1,gw gktau knp gw komen,gw gktau knp gw komen,"['gw', 'gktau', 'knp', 'gw', 'komen']",5,21
pBcSMYRU2Ug,Sebastian Tedy,alo ko,-1,alo ko,alo ko,"['alo', 'ko']",2,6
pBcSMYRU2Ug,Sebastian Tedy,ke7,-1,ket,ket,['ket'],1,3
pBcSMYRU2Ug,Sebastian Tedy,abseeen,-1,abseeen,abseeen,['abseeen'],1,7
pBcSMYRU2Ug,Sebastian Tedy,Sapa bas,-1,sapa bas,sapa bas,"['sapa', 'bas']",2,8
pBcSMYRU2Ug,Sebastian Tedy,kelimaa,-1,kelimaa,kelimaa,['kelimaa'],1,7
pBcSMYRU2Ug,Sebastian Tedy,25 detik,-1,2s detik,2s detik,"['2s', 'detik']",2,8
pBcSMYRU2Ug,Sebastian Tedy,NEW MEMBERR🎉,-1,new memberr,new memberr,"['new', 'memberr']",2,12
pBcSMYRU2Ug,Sebastian Tedy,Sapa aku bas,-1,sapa aku bas,sapa aku bas,"['sapa', 'aku', 'bas']",3,12
pBcSMYRU2Ug,Sebastian Tedy,members absen dulu 😏,-1,members absen dulu,members absen dulu,"['members', 'absen', 'dulu']",3,20
pBcSMYRU2Ug,Sebastian Tedy,keempat,-1,keempat,empat,['keempat'],1,7
pBcSMYRU2Ug,Sebastian Tedy,Ketiga,-1,ketiga,tiga,['ketiga'],1,6
pBcSMYRU2Ug,Sebastian Tedy,Kedua,-1,kedua,dua,['kedua'],1,5
pBcSMYRU2Ug,Sebastian Tedy,Pertama,-1,pertama,pertama,['pertama'],1,7
-eV36rVeJQQ,tanboy kun,Sip,-1,sip,sip,['sip'],1,3
-eV36rVeJQQ,tanboy kun,Kalau ekspresi puas gitu sih tandanya gak kaleng-kaleng★🎃  ♟♠  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  🎀♗,-1,kalau ekspresi puas gitu sih tandanya gak kaleng kaleng black pawnspades arwanatoto white bishop,kalau ekspresi puas gitu sih tanda gak kaleng kaleng black pawnspades arwanatoto white bishop,"['kalau', 'ekspresi', 'puas', 'gitu', 'sih', 'tandanya', 'gak', 'kaleng', 'kaleng', 'black', 'pawnspades', 'arwanatoto', 'white', 'bishop']",14,77
-eV36rVeJQQ,tanboy kun,ngeliat cara dia makan pengen coba jugaı𝓵ㄥıˡ𝐋ı   🎀  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  🎀   ıℓㄥıＬㄥı,-1,ngeliat cara dia makan pengen coba jugailengilli arwanatoto ilengilengi,ngeliat cara dia makan ken coba jugailengilli arwanatoto ilengilengi,"['ngeliat', 'cara', 'dia', 'makan', 'pengen', 'coba', 'jugailengilli', 'arwanatoto', 'ilengilengi']",9,75
-eV36rVeJQQ,tanboy kun,"Dari cara makannya keliatan puas banget,-✼&#39;^&#39;~✼-.,_,.-✩~   👤🐸  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  💛♗",-1,dari cara makannya keliatan puas banget arwanatoto white bishop,dari cara makan liat puas banget arwanatoto white bishop,"['dari', 'cara', 'makannya', 'keliatan', 'puas', 'banget', 'arwanatoto', 'white', 'bishop']",9,85
-eV36rVeJQQ,tanboy kun,Liat video ini rasanya pengen ikut makan juga🐹  🎀  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  🎀  🐹 ⋆ 🐼,-1,liat video ini rasanya pengen ikut makan juga arwanatoto,liat video ini rasa ken ikut makan juga arwanatoto,"['liat', 'video', 'ini', 'rasanya', 'pengen', 'ikut', 'makan', 'juga', 'arwanatoto']",9,71
-eV36rVeJQQ,tanboy kun,Tekstur makanannya kelihatan empuk tapi kenyal🐧🍭  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  💜😺,-1,tekstur makanannya kelihatan empuk tapi kenyal arwanatoto,tekstur makan lihat empuk tapi kenyal arwanatoto,"['tekstur', 'makanannya', 'kelihatan', 'empuk', 'tapi', 'kenyal', 'arwanatoto']",7,64
-eV36rVeJQQ,tanboy kun,Kuahnya kental dan keliatan kaya rasa🍧  🎀  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  🎀  🍧,-1,kuahnya kental dan keliatan kaya rasa arwanatoto,kuah kental dan liat kaya rasa arwanatoto,"['kuahnya', 'kental', 'dan', 'keliatan', 'kaya', 'rasa', 'arwanatoto']",7,59
-eV36rVeJQQ,tanboy kun,"Pas disendok, langsung ngiler liat kuah panasnya♜💛  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  ♥🎈",-1,pas disendok langsung ngiler liat kuah panasnyablack rook arwanatoto hearts,pas sendok langsung ngiler liat kuah panasnyablack rook arwanatoto hearts,"['pas', 'disendok', 'langsung', 'ngiler', 'liat', 'kuah', 'panasnyablack', 'rook', 'arwanatoto', 'hearts']",10,66
-eV36rVeJQQ,tanboy kun,Bikin lapar liat cara ngaduk dan nikmatinnya🐟☝  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  😂🍓,-1,bikin lapar liat cara ngaduk dan nikmatinnya arwanatoto,bikin lapar liat cara ngaduk dan nikmatinnya arwanatoto,"['bikin', 'lapar', 'liat', 'cara', 'ngaduk', 'dan', 'nikmatinnya', 'arwanatoto']",8,62
-eV36rVeJQQ,tanboy kun,Kuahnya keliatan gurih banget dari warnanya🍟🎄  𝐀𝐑𝐖𝐀𝐍𝐀𝐓𝐎𝐓𝐎  🍮🐉  🎀🐺,-1,kuahnya keliatan gurih banget dari warnanya arwanatoto,kuah liat gurih banget dari warna arwanatoto,"['kuahnya', 'keliatan', 'gurih', 'banget', 'dari', 'warnanya', 'arwanatoto']",7,65
-eV36rVeJQQ,tanboy kun,"Sambalnya dikasih banyak juga, pasti pedes nampol❈✷  🎀  𝒜𝑅𝒲𝒜𝒩𝒜𝒯💮𝒯🏵  🎀  ✷❈",-1,sambalnya dikasih banyak juga pasti pedes nampol arwanatt,sambal kasih banyak juga pasti pedes nampol arwanatt,"['sambalnya', 'dikasih', 'banyak', 'juga', 'pasti', 'pedes', 'nampol', 'arwanatt']",8,73
-eV36rVeJQQ,tanboy kun,14 OKTOBER 2025,-1,ia oktober 2o2s,ia oktober 2o2s,"['ia', 'oktober', '2o2s']",3,15
-eV36rVeJQQ,tanboy kun,"kirain nasi nya banyak, jadi kesan nya kita lihat orang yg lagi makan bukan makan nya yg banyak 😂😂",-1,kirain nasi nya banyak jadi kesan nya kita lihat orang yg lagi makan bukan makan nya yg banyak,kirain nasi nya banyak jadi kesan nya kita lihat orang yg lagi makan bukan makan nya yg banyak,"['kirain', 'nasi', 'nya', 'banyak', 'jadi', 'kesan', 'nya', 'kita', 'lihat', 'orang', 'yg', 'lagi', 'makan', 'bukan', 'makan', 'nya', 'yg', 'banyak']",18,98
-eV36rVeJQQ,tanboy kun,mantap besar kali,-1,mantap besar kali,mantap besar kali,"['mantap', 'besar', 'kali']",3,17
-eV36rVeJQQ,tanboy kun,"&quot;JP terus tiap malam, fix <b>DOYOKJP</b> tempat main paling cuan sekarang!&quot;",-1,quot jp terus tiap malam fix b doyokjp b tempat main paling cuan sekarang quot,quot jp terus tiap malam fix b doyokjp b tempat main paling cuan sekarang quot,"['quot', 'jp', 'terus', 'tiap', 'malam', 'fix', 'b', 'doyokjp', 'b', 'tempat', 'main', 'paling', 'cuan', 'sekarang', 'quot']",15,85
-eV36rVeJQQ,tanboy kun,Hello 👋,-1,hello,hello,['hello'],1,7
-eV36rVeJQQ,tanboy kun,Rahang tuna di sulut lbh enak lg,-1,rahang tuna di sulut lbh enak lg,rahang tuna di sulut lbh enak lg,"['rahang', 'tuna', 'di', 'sulut', 'lbh', 'enak', 'lg']",7,32
-eV36rVeJQQ,tanboy kun,Nyobain ke Jepara ikan Belo sambel jerok bng tanboy,-1,nyobain ke jepara ikan belo sambel jerok bng tanboy,nyobain ke jepara ikan belo sambel jok bng tanboy,"['nyobain', 'ke', 'jepara', 'ikan', 'belo', 'sambel', 'jerok', 'bng', 'tanboy']",9,51
-eV36rVeJQQ,tanboy kun,ka Aku mau dong pliss 🙏,-1,ka aku mau dong pliss,ka aku mau dong pliss,"['ka', 'aku', 'mau', 'dong', 'pliss']",5,23
-eV36rVeJQQ,tanboy kun,Ka Aku pengen rahang tunA😋,-1,ka aku pengen rahang tuna,ka aku ken rahang tuna,"['ka', 'aku', 'pengen', 'rahang', 'tuna']",5,26
-eV36rVeJQQ,tanboy kun,"kalau benar khas manado, seharusnya tidak manis!!!",-1,kalau benar khas manado seharusnya tidak manis,kalau benar khas manado harus tidak manis,"['kalau', 'benar', 'khas', 'manado', 'seharusnya', 'tidak', 'manis']",7,50
-eV36rVeJQQ,tanboy kun,Rahang ikan tuna.. nikmat nya bang,-1,rahang ikan tuna nikmat nya bang,rahang ikan tuna nikmat nya bang,"['rahang', 'ikan', 'tuna', 'nikmat', 'nya', 'bang']",6,34
-eV36rVeJQQ,tanboy kun,Kalau kami ini makan ikan sama daging itu cuma satu tahun sekali,-1,kalau kami ini makan ikan sama daging itu cuma satu tahun sekali,kalau kami ini makan ikan sama daging itu cuma satu tahun sekali,"['kalau', 'kami', 'ini', 'makan', 'ikan', 'sama', 'daging', 'itu', 'cuma', 'satu', 'tahun', 'sekali']",12,64
-eV36rVeJQQ,tanboy kun,Manado hadir🤤,-1,manado hadir,manado hadir,"['manado', 'hadir']",2,13
