video_id,channel_name,komentar
-eV36rVeJQQ,tanboy kun,So pasti nanti saya akan datang bawa keluarga wa ya seperti yang saya bayangkan pasti yam
-eV36rVeJQQ,tanboy kun,Waw mantul mantap betul
-eV36rVeJQQ,tanboy kun,Ke manado aja kak
-eV36rVeJQQ,tanboy kun,"Sebagai orang Manado asli, rahang tuna seperti cemilan, soalnya semua sudut Manado ada yang jual😅😂"
-eV36rVeJQQ,tanboy kun,Aku selalu like.tombol...bara buat konten kita hargai...bravo sumbar
-eV36rVeJQQ,tanboy kun,NTT memang terbaik
-eV36rVeJQQ,tanboy kun,Mantap
-eV36rVeJQQ,tanboy kun,"Mantap nih makanannya di sei sapi lamalera , apalagi rahang tuna tuturuganya kebanyakan di bakar cuman di sei yang di sajikan dengan bumbu yang gurih dan enak , apalagi kalo di tambah irisan cabe rawit mantap banget ,.<br>Yang ngiler wajib ciba ini makanan nya dijamin puas banget dehh ,.😋😍"
-eV36rVeJQQ,tanboy kun,Jawa = hama
-eV36rVeJQQ,tanboy kun,Aku dari manado bang
-eV36rVeJQQ,tanboy kun,Wow mantap banget gulainya bang gulai  rahang ikan tuna hmmmm sukses selalu ya bang 😋😋😋😋👍
-eV36rVeJQQ,tanboy kun,Bang kapan lu minum banyak lagi bang gw udh tunggu lama bet😢
-eV36rVeJQQ,tanboy kun,Bang kapan kulineran di Sulawesi bosen liat yg di daerah Jawa muluuu
-eV36rVeJQQ,tanboy kun,Semoga @tanboy Kun mengirimkan saya hadiah natal🎉😅
-eV36rVeJQQ,tanboy kun,"Bg cobain mukbang sama youtuber santi dichina, trus abg tamboykun lomba makan sama adik iparnya uni santi 😂😂😂😂 bakalan keren kayaknya bg"
-eV36rVeJQQ,tanboy kun,"Kalo lagi ga selera makan, liat Tanboy Kun seketika selera makan naik. 🤭"
-eV36rVeJQQ,tanboy kun,Lbh ngiler oseng daun singkong bunga paya nya
-eV36rVeJQQ,tanboy kun,Bang mukbang sama aldo wijaya yang setuju komen
-eV36rVeJQQ,tanboy kun,Bg cobain jajanan snak milidi gehel😅
-eV36rVeJQQ,tanboy kun,bg gw mau nnyk lu klo mkn kok slalu pakai topi bgg?plisss jawab
-eV36rVeJQQ,tanboy kun,Tim nonton doang tp gk beli 😂
-eV36rVeJQQ,tanboy kun,Jangan pelit bang
-eV36rVeJQQ,tanboy kun,Tumben makanya dikit bang 🗿
-eV36rVeJQQ,tanboy kun,Duet Ama Paul rivery di tunggu
-eV36rVeJQQ,tanboy kun,"Makan yang sehat skali skali bg, mukbang buah buahan gitu 😂"
-eV36rVeJQQ,tanboy kun,"Sekali mkan satu jutaaa,gua satu juta buwat satu bulan😢"
-eV36rVeJQQ,tanboy kun,"Banyak .,/enak .akan"
-eV36rVeJQQ,tanboy kun,Terus apa istimewanya
-eV36rVeJQQ,tanboy kun,"Bang Bara kapan kita ketemu lagi, gue bikin akun nih hehe"
-eV36rVeJQQ,tanboy kun,Mantap bang tanboy kun bara Ilham semoga sukses selalu 🙏🙏🙏🙏
-eV36rVeJQQ,tanboy kun,20 jt subscriber duet mukbang sama zermatt neo atau makan pedas duet sama paul rivery ...... gas keun 😈
-eV36rVeJQQ,tanboy kun,Sudah jelas terlihat enak 🤤
-eV36rVeJQQ,tanboy kun,GAK ASLI
-eV36rVeJQQ,tanboy kun,"Udah nyobain... Mantep abiz, bumbu melimpah, rasa gurihnya pas, ngak ada bau amis sama sekali, nasi...mana nasi... 🤤🤤<br>Wajib neh bulak balik ke sei sapi lamalera😁"
-eV36rVeJQQ,tanboy kun,dulu sering makan disini sekarang udah banyak menu baru ternyata yaa😢<br>harus cobain nih rahang tuna nya bikin ngiler soalnya huhuhu
-eV36rVeJQQ,tanboy kun,wajib di coba nih makan brutal ala timur...di se&#39;i sapi lamalera
-eV36rVeJQQ,tanboy kun,Bang Bara klo ke tangerang mampir mukbang mie ayam 7ribu..bisa kali 20 porsi abisin 😁😁😁
-eV36rVeJQQ,tanboy kun,Wow itu sedappp syekali jadi ngiler
-eV36rVeJQQ,tanboy kun,Bang mukbang nasi birani gembel prindavan dong😂
-eV36rVeJQQ,tanboy kun,Sumpah Enak Banget!!! Seperti menemukan surga di Sei Sapi Lamalera! Rahang Tuna Tuturuga = perpaduan rasa laut dan keajaiban! Wajib dicoba!
-eV36rVeJQQ,tanboy kun,"Wuihhh Udah lama nih gak makan di sei sapi lamalera , tau2 nya udah banyak menu baru aja . <br>Wajib coba sih rahang tuna tuturuganya bikin ngileeerrrr 🤤"
-eV36rVeJQQ,tanboy kun,Mantaap...
-eV36rVeJQQ,tanboy kun,20jt subs pergi kulineran ke prindapan bareng puncak tertinggi rantai makanan dede inoen. Yg setuju like!!!
-eV36rVeJQQ,tanboy kun,"Memang sei sapi lamalera selalu ada aja menu baru yang bikin ngilerrrrr , wajib coba 1 porsi rahang tuna pake nasi 1 termossssss 😅"
-eV36rVeJQQ,tanboy kun,"Kemarin dah cobaa, emang enak bgt sih, bumbunya bikin nagih nambah nasi terus😅 rahang tunanya juga fresh dan ga bau amis sama sekali. Well done!"
-eV36rVeJQQ,tanboy kun,Gak pegel gak ya rahang si tanboy kun
-eV36rVeJQQ,tanboy kun,beuuuhhhhhhh mantaaaaapppppppp
-eV36rVeJQQ,tanboy kun,"SE,I MAKANAN KHAS KUPANG NTT 🙏🙏"
-eV36rVeJQQ,tanboy kun,Ini orang perut karet ya perutnya bisa melar porsinya banyak benar mungkin tiga hari lagi gak makan lagi
-eV36rVeJQQ,tanboy kun,mantap bang
-eV36rVeJQQ,tanboy kun,"Selalu bikin laper liat Tanboy Kun klo makan. <br>Bang, coba bikin mukbang makan ayam goreng 10 ekor. <br>😀😀"
-eV36rVeJQQ,tanboy kun,Jangan banyak bicara bang nanti keselek 👌
-eV36rVeJQQ,tanboy kun,Bang mukbang daging yang kek di tom &amp; Jerry
-eV36rVeJQQ,tanboy kun,Bang mukbang sosis pedasss
-eV36rVeJQQ,tanboy kun,Pekalongan hadir❤❤❤
-eV36rVeJQQ,tanboy kun,dikit lagi subscribe nya bg tanboy kun 20jt..klau udh 20jt wajib ksih followers nya hadiah bg🤣🤣🤣
-eV36rVeJQQ,tanboy kun,Behh masyaallah
-eV36rVeJQQ,tanboy kun,Cobain mukbang daging sidat bg pasti mantep bnget
-eV36rVeJQQ,tanboy kun,"Bang..<br>Request dong,<br>Cobain super mie goreng cakalang khas ulawesi utara...<br>Salam dari manado.."
-eV36rVeJQQ,tanboy kun,"Salfok bunyi demtuman piring dan sendok di restonya, gila sampe tembus ke videonya, apa emang se keras itu kah kerja orang dapurnya wkwkwkww"
-eV36rVeJQQ,tanboy kun,Njirr gwa lagi cari african mukbang malah muncul video-videonya bang tanboy😅
-eV36rVeJQQ,tanboy kun,Bndung ya d mn ni jauh g dr sayati
-eV36rVeJQQ,tanboy kun,Bang kali kali ngajak istri lu pas lagi record
-eV36rVeJQQ,tanboy kun,Behh ngiler
-eV36rVeJQQ,tanboy kun,Hadir lagi channel youtube qn tiger dari palembang
-eV36rVeJQQ,tanboy kun,Tau ga ges kalo se&#39;i itu sebenarnya berasal dari NTT dan kebanyakan dari daging Babi bukan sapi😂<br>Bisa di cek di Wikipedia
-eV36rVeJQQ,tanboy kun,Makan cumi2/ gurita raksasa donk bang 😂😂 pasti seruuu 🎉🎉🎉🎉🎉
-eV36rVeJQQ,tanboy kun,Knp ga di makan sayur nya gaenak kh😢
-eV36rVeJQQ,tanboy kun,kagum bgt sama review bang bara selalu jujur meskipun sponsor tapi emg kalau menurut bng bara agak terlalu manis tetap diutarakan sma bang bara meskipun itu preferensi masing2 tp tetep kagum sama kejujuran bang bara mantap bang semangat terus!
-eV36rVeJQQ,tanboy kun,Yaaa bang makannya cepetan gw lu kalah🗿🗿🗿
-eV36rVeJQQ,tanboy kun,nyimak aja
-eV36rVeJQQ,tanboy kun,Series ramon lanjutin bang. MU gagal final
-eV36rVeJQQ,tanboy kun,Ajak makan Subcriber dong bg😢😢😂
-eV36rVeJQQ,tanboy kun,BANG MAKAN SURSTROMMING DONG 🔥🔥
-eV36rVeJQQ,tanboy kun,Obat lambung paling mujarab : berhenti makan sebelum kenyang.😅👍
-eV36rVeJQQ,tanboy kun,Bang cobain dong ke india mukbang nya
-eV36rVeJQQ,tanboy kun,Kata nabi sebaiknya jangan makan hewan darat &amp; hewan laut bersama&#39;an. karena kandungan ion hewan laut &amp; darat berbeda. <br>Cuma saran maaf kalau salah.😅🙏🙏
-eV36rVeJQQ,tanboy kun,Datang k ntb sumbawa k makan sepat enk
-eV36rVeJQQ,tanboy kun,Foya-foya? Udah pasti 【﻿ＤＥＷＡＤＯＲＡ】 jawabannya.
-eV36rVeJQQ,tanboy kun,Mantaaaaap mudah2 suatu saat bisa makan ikan rahang tuna.
-eV36rVeJQQ,tanboy kun,"Udah dapet WD lagi, makasih 【﻿ＤＥＷＡＤＯＲＡ】!"
-eV36rVeJQQ,tanboy kun,Tumben irit irit sambalnya bang?
-eV36rVeJQQ,tanboy kun,"jepe pagi, siang, malem! Cuma di 𝗗𝗘𝗪𝗔𝗗𝗢𝗥𝗔."
-eV36rVeJQQ,tanboy kun,"Buat konten masak besar bang, sekalian makan&quot; bareng sama orang yang kurang mampu"
-eV36rVeJQQ,tanboy kun,Bang 20 jt subscribe ke Brebes bang.
-eV36rVeJQQ,tanboy kun,"Woww..banyak banget bang, 🎉🎉"
-eV36rVeJQQ,tanboy kun,pasti enak banet
-eV36rVeJQQ,tanboy kun,aduh ngacay euy 🤤
-eV36rVeJQQ,tanboy kun,Dari Kalimantan Selatan hadir mas bro 😊
-eV36rVeJQQ,tanboy kun,Hadir mnado😁
-eV36rVeJQQ,tanboy kun,"Kenyang nonton jdi laperr,aplagi laperr nonton makin laperr🗿"
-eV36rVeJQQ,tanboy kun,Mbak nya cantik uyy
-eV36rVeJQQ,tanboy kun,Bikin ngiler ikannya🫠
-eV36rVeJQQ,tanboy kun,Semangat terus bang
-eV36rVeJQQ,tanboy kun,Alhamdulillah mukbang yg sangat nikmat banget salam sehat selalu Aamiin YRA🤲
-eV36rVeJQQ,tanboy kun,Mukbang sapi bang 1 ekor
-eV36rVeJQQ,tanboy kun,Gacor kaka
-eV36rVeJQQ,tanboy kun,request makan seafood bang bara
-eV36rVeJQQ,tanboy kun,Alhamdulillah ngiler pisn pas kita belum makn masih icaln selmat menikmati om menunya masya Allah👍🤲
-eV36rVeJQQ,tanboy kun,Makan cuma sama telor ceplok sambil liat video bang bara jadi nikmat Alhamdulillah
-eV36rVeJQQ,tanboy kun,"Kurang Boy itu,2X lipetlaah!😅"
-eV36rVeJQQ,tanboy kun,Yang setuju bg tanboykun pergi ke India dan icip icip makanan di sana 👉
-eV36rVeJQQ,tanboy kun,Enak dia mah makan dpt duit trs tambah sehat makanan bergizi lah kita dpt apaan nontoniin dia
-eV36rVeJQQ,tanboy kun,Ngiler bngt liatnya
-eV36rVeJQQ,tanboy kun,TOP!
-eV36rVeJQQ,tanboy kun,TERBAIK
-eV36rVeJQQ,tanboy kun,Qok gak bongko mbadok kyok ngono iku
-eV36rVeJQQ,tanboy kun,Cangkek mu mbadok tok...
-eV36rVeJQQ,tanboy kun,"Enak banget kak, seger kuah kuningnya 👍👍"
-eV36rVeJQQ,tanboy kun,Next mukbang nya ditambah bg habis sekitaran 10kg apapun makanannya baru keren 👍
-eV36rVeJQQ,tanboy kun,"suapan pertama, awas copot mata lu bro"
-eV36rVeJQQ,tanboy kun,coba bakso viral daerah cikampek 15rb ambil sepuasnya...siapa tau habis satu panci tetap bayar 15rb
-eV36rVeJQQ,tanboy kun,"Messy bgt bang makan nya, kayak prindavan"
-eV36rVeJQQ,tanboy kun,karupuaknyo liok
-eV36rVeJQQ,tanboy kun,"<a href=""https://www.youtube.com/watch?v=-eV36rVeJQQ&amp;t=1015"">16:55</a>  kaget, gw kira minum kobokan."
-eV36rVeJQQ,tanboy kun,Asli manado pride 👍
-eV36rVeJQQ,tanboy kun,"Harus nyobain jeroan tuna bang, enaknya luar biasa"
-eV36rVeJQQ,tanboy kun,"Saya mkn tuna bosen bang, kerja tiap hari nyari ikan d laut😂"
-eV36rVeJQQ,tanboy kun,mantap
-eV36rVeJQQ,tanboy kun,1000 tercepat
-eV36rVeJQQ,tanboy kun,I never do auto dub ????
-eV36rVeJQQ,tanboy kun,Why the voice change ???? I am in San Francisco ?????
-eV36rVeJQQ,tanboy kun,I meant his real voice ????
-eV36rVeJQQ,tanboy kun,What’s going on with Indonesian tanboy junior voice ?????
-eV36rVeJQQ,tanboy kun,20jt subscribe street food india
-eV36rVeJQQ,tanboy kun,Omaigottt bang tanboyyy sedeppp bner liat makannya
-eV36rVeJQQ,tanboy kun,Mukbang kepala sapi bg yg setuju like
-eV36rVeJQQ,tanboy kun,Udah bumbu kuning aja 🎉🎉🎉🎉🎉🎉
-eV36rVeJQQ,tanboy kun,Kolesterol aman kah bang😂
-eV36rVeJQQ,tanboy kun,Perut lu karet y
-eV36rVeJQQ,tanboy kun,"Bang sekali&quot; ajak dong subscriber lu makan bareng hehe, pengen ngerasain nikmatNya makan bersama sama bang Bara😅🙏."
-eV36rVeJQQ,tanboy kun,Bang makan di warteg gak berhenti nambah
-eV36rVeJQQ,tanboy kun,Tidur seperti orang ngantuk bangun seperti tanboy kun
-eV36rVeJQQ,tanboy kun,السَّلاَمُ عَلَيْكُمْ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ<br><br><br>Sahabat Tanboy Gresik<br>🇭 🇦 🇩 🇮 🇷
-eV36rVeJQQ,tanboy kun,spesial 20juta subscriber tahun baru ajak in team tanboykun bakar bakar daging lah bang seru sih!
-eV36rVeJQQ,tanboy kun,BANG COBA KULINER KE PROVINSI GORONTALO DISANA BANYAK KULINER² 🙏🙏
-eV36rVeJQQ,tanboy kun,BANG COBA KE ANAK KOST AN DONG NOSTALGIA MASALALU BANG
-eV36rVeJQQ,tanboy kun,Kalau ikan mohon maaf kelas tan baiku n Ndak papa dg saya saya pernah coba 5kg ludes tapi ikan kl lain lain tidak😅
-eV36rVeJQQ,tanboy kun,"Siapa yang setuju kalau tanboykun mukbang ikan jumbo asli Indonesia. <br>Seperti tapah, sidat, toman, atau baung."
-eV36rVeJQQ,tanboy kun,Kaum mendang mending cuman bisa istigfarr😂😂
-eV36rVeJQQ,tanboy kun,Daging. Ikan nya Masi banyak
-eV36rVeJQQ,tanboy kun,Lapar
-eV36rVeJQQ,tanboy kun,"<a href=""https://www.youtube.com/watch?v=-eV36rVeJQQ&amp;t=490"">8:10</a> makanan khas manado di bandingin sama gulai Padang harus jangan &quot;manis&quot;😂"
-eV36rVeJQQ,tanboy kun,Bang kali kali dong buat konten sadfood
-eV36rVeJQQ,tanboy kun,Tahu gejrot mas... Yg pedes bgt😂
-eV36rVeJQQ,tanboy kun,makan dulu baru nonton bang bara biar ga laper
-eV36rVeJQQ,tanboy kun,req makan kepala salmon bang
-eV36rVeJQQ,tanboy kun,"<a href=""https://www.youtube.com/watch?v=-eV36rVeJQQ&amp;t=44"">0:44</a> Asli Cantik Banget Kasirnya❤❤❤❤"
-eV36rVeJQQ,tanboy kun,Coba ke India bang makan makanan di sana
-eV36rVeJQQ,tanboy kun,Liat makan loe bang jadi pengen makan nasi padang🤣
-eV36rVeJQQ,tanboy kun,Bang bara makan kepala sapi lagi dong bang request nih 😁🙏🏻
-eV36rVeJQQ,tanboy kun,"Bang, rahang tunanya enak banget bikin ngiler, the best ❤"
-eV36rVeJQQ,tanboy kun,Kurang kerupuk itu wkwkw
-eV36rVeJQQ,tanboy kun,"Bakso malang dong,bakso malamg bagus"
-eV36rVeJQQ,tanboy kun,sesekali kuliner di kalimantan bang
-eV36rVeJQQ,tanboy kun,"Klo mau makan rahang tuna, di kelapa gading ada restoran Manado Rahang Tuna ( halal) yg rasanya juga maknyosss"
-eV36rVeJQQ,tanboy kun,Plis bang kuliner ke India aminnnnnn
-eV36rVeJQQ,tanboy kun,Masakan manado emang the best.. Terbaik... Dan lebih enak dr yg pake stiker🎉
-eV36rVeJQQ,tanboy kun,"Coba mukbang tempat ramai bang,pasti seru😊"
-eV36rVeJQQ,tanboy kun,Ya emang bener daging di sekitaran kepala pada ikan jadi yg paling nikmat di bandingkan daging di badan
-eV36rVeJQQ,tanboy kun,"Uda praz trguh besok grand opening warung tamburai,.mukbang distu dong"
-eV36rVeJQQ,tanboy kun,Perkiraan gua habis sekitar 600k
-eV36rVeJQQ,tanboy kun,"Biasanya yg bikin gurih dan nikmat masakan timur pakai sedikit sentuhan minyak B2, waduhh bikin perut pengen nambah kalau makan"
-eV36rVeJQQ,tanboy kun,Saya pernah orang pertama komentar tapi tidak pernah di tanggapi 😢
-eV36rVeJQQ,tanboy kun,"Masukan buat tan boy kun,jangan makan makan hewan laut dan darat secara bersamaan, karena itu tidak baik buat kesehatan. Ingat ini hanya masukan, kalau di terima alhamdulillah kalau nggak pun nggak apa-apa"
-eV36rVeJQQ,tanboy kun,Aku penasaran gaji YT nya tanboykun ini Brapa milyar ya per bulan...gilaaakk sih...gokil...dalam anggaran gua kurang lebih 2@3 milyar...mngikut perkiraan jumlah Subcriber hmpir 20J &amp; Viewersnya yang jutaan...
-eV36rVeJQQ,tanboy kun,Bnyk bicara mau makan jga
-eV36rVeJQQ,tanboy kun,"bang,, bisa ga maknnya santai aja,, ini terlalu barbar,, gue sejujurnya nonton ga bisa sambil menikmati"
-eV36rVeJQQ,tanboy kun,Siapa yang nontonnya sambil makan kayak aku
-eV36rVeJQQ,tanboy kun,gercepppp
-eV36rVeJQQ,tanboy kun,Manado Hadir 🙌🏻
-eV36rVeJQQ,tanboy kun,Kalo udah coba khas manado boleh ke manado ka
-eV36rVeJQQ,tanboy kun,Waduh udah 2thn aja di tempat ini tidak berkunjung mas tanboykun
-eV36rVeJQQ,tanboy kun,Saya suka sopan santun nya bkan cuman makan respect bang 👍👌😁
-eV36rVeJQQ,tanboy kun,Sampe saat ini blm ada lauk yg bisa ngalahin nikmatnya kerupuk...
-eV36rVeJQQ,tanboy kun,Akhirnya mukbang di bandung
-eV36rVeJQQ,tanboy kun,"Dari manado,absen dlu"
-eV36rVeJQQ,tanboy kun,Gw
-eV36rVeJQQ,tanboy kun,"Kaya nya enak ya rahang tuna, gw baru nyoba nya rahang mujair 😂"
-eV36rVeJQQ,tanboy kun,"Bang colab sma melki bajaj,bang ."
-eV36rVeJQQ,tanboy kun,Bang coba makan RW dan paniki
-eV36rVeJQQ,tanboy kun,Bisa bisanya bang bara bilang (gw masih lapar) 😆🤦
-eV36rVeJQQ,tanboy kun,Waduh 🗿
-eV36rVeJQQ,tanboy kun,Mantul...❤
-eV36rVeJQQ,tanboy kun,Gak enak pakai bahasa English..lebih baik tanboy kun mempopularkan bahasa Indonesia dari English
-eV36rVeJQQ,tanboy kun,Bang cobaa 2kg spicy pork enak ngak
-eV36rVeJQQ,tanboy kun,Bang samperin usaha punyanya bang Yudho &quot; Nasi Ngacoan &quot; namanya
-eV36rVeJQQ,tanboy kun,Tau arti tuturuga gak wak
-eV36rVeJQQ,tanboy kun,Gua nyamperin chanelnya tanboy kun klo pas lgi gk napsu makan ajj...😂
-eV36rVeJQQ,tanboy kun,bang sekali kali makan nasi pecel 8kg dong kek chanel nya @ZermattNeo
-eV36rVeJQQ,tanboy kun,"Assalamualaikum, Allahumma sholli&#39;ala Sayyidina Muhammad wa&#39;ala Aali Sayyidina Muhammad"
-eV36rVeJQQ,tanboy kun,Ajak istri nya bang mukbang biar seru view nya . Lihat aja view yg sdh tayang kemarin rame kan
-eV36rVeJQQ,tanboy kun,"Bang,kru nya ngiler itu"
-eV36rVeJQQ,tanboy kun,Absen ke 679
-eV36rVeJQQ,tanboy kun,uenak sekali ini
-eV36rVeJQQ,tanboy kun,Bng kolep bareng EXBEN
-eV36rVeJQQ,tanboy kun,Onde mande lamak bana
-eV36rVeJQQ,tanboy kun,Absen dari bali bang
-eV36rVeJQQ,tanboy kun,Eeejhosssss bang....ampek ngiler&#39;&#39;&quot;
-eV36rVeJQQ,tanboy kun,hmmm kolestrol 😊😊
-eV36rVeJQQ,tanboy kun,Kulineran ke india dong bang tanboy 😁
-eV36rVeJQQ,tanboy kun,Makyuss
-eV36rVeJQQ,tanboy kun,Lol this voice just eat please lol
-eV36rVeJQQ,tanboy kun,dikit dikit bgt bang sambel nya wkwk tunjukin dong tanboy kun siraja pedas😂
-eV36rVeJQQ,tanboy kun,Harus cobain di manado langsung
-eV36rVeJQQ,tanboy kun,mba kasirnya cantik
-eV36rVeJQQ,tanboy kun,Tuturuga itu artinya penyu (di Papua)<br>Apakah ada kaitannya &quot;rahang Tuna Tuturuga&quot; dengan hewan penyu ?
-eV36rVeJQQ,tanboy kun,Bang nyoba kuliner an di Lumajang bang enak<br>Ditunggu ya
-eV36rVeJQQ,tanboy kun,"tekstur daging di kepala emang lebih enak daripada badannya, agak kenyal2 gimana gitu"
-eV36rVeJQQ,tanboy kun,Itu makan gua seminggu itu bang 250 ribu😂😂😂😂
-eV36rVeJQQ,tanboy kun,😅 gua mie satu + telor dah ckup ni.sebnyak ini satu orang wk wk.<br>perut lambumg bisa buat gitu wk wk.
-eV36rVeJQQ,tanboy kun,"Makanan se&#39;i itu berasal dri Timor NTT, se&#39;i bahasa dawan timor yg artinya di asap"
-eV36rVeJQQ,tanboy kun,Aduuh ada kecombrangnya 🥴 padahal mantap banget keliatannya
-eV36rVeJQQ,tanboy kun,"Kurang mantep,klo makan pas ada sayurnya pasti sayurnya jarang disentuh"
-eV36rVeJQQ,tanboy kun,Ke Gorontalo bang bara
-eV36rVeJQQ,tanboy kun,OMU gula arenn😋
-eV36rVeJQQ,tanboy kun,Support ISRAEL
-eV36rVeJQQ,tanboy kun,ikan tuna dimakan bareng sayuran daun singkong emang mantap bikin ngiler
-eV36rVeJQQ,tanboy kun,"Kalo nonton bang bara, wajib harus sambil makan guys, kalo gk suka ngiler 😂"
-eV36rVeJQQ,tanboy kun,Sueeeggeerr banget nontonnya ampe ngileeer ngeces²
-eV36rVeJQQ,tanboy kun,Kapan mukbang masakan istri lagi bang???
-eV36rVeJQQ,tanboy kun,itu kameramen nya ikut nyobain apa enggak ya
-eV36rVeJQQ,tanboy kun,sei sapi aslinya dri NTT..kupang biasanya sei daging babi...jdi mohon dicek uda..apa sdh ada halal MUI apa gk? gk asal mkn ya ..tkut ownernya bkn muslim
-eV36rVeJQQ,tanboy kun,Assalamu&#39;alaikum..... Manado Indonesia bagian tengah Broo
-eV36rVeJQQ,tanboy kun,Siapa yang gara2 nonton jadi ikut lapar?
-eV36rVeJQQ,tanboy kun,Next mukbang kepala babi bang
-eV36rVeJQQ,tanboy kun,pingin
-eV36rVeJQQ,tanboy kun,"Sedap nya bang, you can deliver lah to my addres, i also want try that menu lah"
-eV36rVeJQQ,tanboy kun,Kesini gara2 punya HP 😢
-eV36rVeJQQ,tanboy kun,Mukbang 2kilo rahang ikan tuna memang mantap bang tanboe kun
-eV36rVeJQQ,tanboy kun,Kutub Selatan hadir
-eV36rVeJQQ,tanboy kun,Ko.tanboy kun gak kena kolestrol yah
-eV36rVeJQQ,tanboy kun,Bang kapan mati atau kenak lambung
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Dijamin Profit
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gacorr Parahh
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi PUBG
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi Garuda
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,Pasti enak sihhh apah lagi menu² baru di sei sapi lamalera bukan main di jamin nagih🤤🤤🤤🤤
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gacorr Parahh
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Ingin WD Main Disini
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Member baru pasti jepee
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Daftarr aja dulu
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi Garuda
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Daftarr aja dulu
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Daftarr aja dulu
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Member baru pasti jepee
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi PUBG
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Daftarr aja dulu
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Banyak yang WD
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi PUBG
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi PUBG
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Daftarr aja dulu
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Daftarr aja dulu
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Member baru pasti jepee
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Lisensi web Terbaik
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Terpopuler masakini
-eV36rVeJQQ,tanboy kun,Bang tamboykun makan kepala sapi lagi dong
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi PUBG
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Terpopuler masakini
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Ingin WD Main Disini
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Member baru pasti jepee
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gacorr Parahh
-eV36rVeJQQ,tanboy kun,"Hmmm resto se&#39;i sapi tapi ada menu ikan tuna, cukup unik dan jarang terpikir, pasti lama ngulik bumbu, cara penyajian, dan yg paling penting adalah nge-riset selera customer, apalagi tempatnya khusus di bandung biar bisa nyobain tuna tersebut, cukup menarik."
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Member baru pasti jepee
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Terpopuler masakini
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Sponsor Resmi PUBG
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Gudang nya bonus
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Ingin WD Main Disini
-eV36rVeJQQ,tanboy kun,GA RU DA HO KI꧂Member baru pasti jepee
